addr	timept	g	range
2951	0.0	1.5983886718749993e-05	12
2951	0.01	1.5529785156249993e-05	12
2951	0.1	1.5556640624999993e-05	12
2952	0.0	3.4075927734374994e-05	27
2952	0.01	3.3187255859375e-05	27
2952	1.0	3.353393554687499e-05	27
2952	100000.0	3.3514404296874995e-05	27
2952	0.1	3.4188232421875e-05	27
2953	0.0	2.96875e-05	23
2953	0.01	2.9309082031249987e-05	23
2953	100000.0	3.1412353515625014e-05	23
2953	0.1	3.0275878906249995e-05	23
2953	1.0	3.0631103515624985e-05	23
2954	0.1	3.0494384765624994e-05	23
2954	0.01	2.9167480468749988e-05	23
2954	1.0	2.8610839843749987e-05	23
2954	4.0	3.0877685546874994e-05	23
2954	0.0	2.9729003906249994e-05	23
2954	100000.0	2.8553466796875e-05	23
2955	0.01	2.953186035156249e-06	2
2955	4.0	2.69989013671875e-06	2
2955	1.0	2.7880859375000003e-06	2
2955	0.1	2.960815429687501e-06	2
2955	100000.0	1.050033569335937e-06	2
2955	0.0	3.005676269531249e-06	2
2956	100000.0	2.3685302734375008e-05	7
2956	0.0	9.414062499999998e-06	7
2956	1.0	1.77685546875e-05	7
2956	4.0	1.0162353515624997e-05	7
2956	0.01	9.445190429687497e-06	7
2956	0.1	1.8765869140625e-05	7
2957	0.0	3.8762207031249985e-05	31
2957	0.1	3.8300781249999984e-05	31
2957	100000.0	3.8527832031250015e-05	31
2957	1.0	3.9033203124999985e-05	31
2957	0.01	3.867919921874999e-05	31
2958	1.0	2.781494140625e-05	23
2958	0.01	3.0097656249999993e-05	23
2958	0.1	2.7918701171875e-05	23
2958	0.0	2.999511718749999e-05	23
2958	100000.0	2.8856201171875e-05	23
2959	0.1	9.0771484375e-06	7
2959	0.01	8.952026367187496e-06	7
2959	1.0	8.911132812499998e-06	7
2959	0.0	8.960876464843747e-06	7
2959	100000.0	7.505493164062498e-06	7
2960	0.01	3.1575927734375e-05	25
2960	0.1	3.1623535156249995e-05	25
2960	0.0	3.1842041015625e-05	25
2960	100000.0	3.2705078125e-05	25
2960	1.0	3.5303955078125e-05	25
2961	1.0	5.661621093749999e-06	5
2961	100000.0	5.2587890625e-06	5
2961	0.01	6.350402832031247e-06	5
2961	0.1	6.619567871093748e-06	5
2961	4.0	6.505126953125e-06	5
2961	0.0	6.7095947265625e-06	5
2962	0.1	8.181762695312497e-06	6
2962	1.0	9.1290283203125e-06	6
2962	100000.0	1.1590576171875e-05	6
2962	0.0	8.042602539062497e-06	6
2962	0.01	8.169250488281246e-06	6
2963	100000.0	1.984619140625e-05	15
2963	4.0	1.7709960937499995e-05	15
2963	1.0	1.9208984374999993e-05	15
2963	0.0	1.888549804687499e-05	15
2963	0.01	1.899169921875e-05	15
2963	0.1	1.8183593749999994e-05	15
2964	1.0	2.238273620605468e-07	0
2964	0.1	3.9825439453124976e-07	0
2964	0.0	3.8265228271484363e-07	0
2964	4.0	2.1804809570312485e-07	0
2964	100000.0	7.855987548828123e-07	0
2964	0.01	3.879547119140625e-07	0
2965	0.01	2.939575195312499e-05	23
2965	0.1	2.8936767578124988e-05	23
2965	1.0	3.0640869140624995e-05	23
2965	0.0	2.933837890625e-05	23
2965	100000.0	2.6175537109375005e-05	23
2966	100000.0	2.2713623046875e-05	17
2966	0.1	2.9062499999999995e-05	17
2966	4.0	1.7109375e-05	17
2966	0.01	2.1397705078125e-05	17
2966	0.0	2.161376953125e-05	17
2966	1.0	1.6285400390624993e-05	17
2967	0.1	1.8130493164062495e-05	10
2967	0.0	1.3507690429687495e-05	10
2967	100000.0	2.1312255859375006e-05	10
2967	0.01	1.80963134765625e-05	10
2967	1.0	1.8453369140625e-05	10
2968	1.0	3.4783935546875e-06	2
2968	0.0	2.8414916992187487e-06	2
2968	0.1	4.542541503906249e-06	2
2968	4.0	3.5696411132812484e-06	2
2968	0.01	2.81982421875e-06	2
2968	100000.0	2.5894165039062503e-06	2
2969	100000.0	1.22161865234375e-05	12
2969	4.0	1.4844970703125e-05	12
2969	0.1	1.5471191406249996e-05	12
2969	1.0	1.5404052734374993e-05	12
2969	0.0	1.5934448242187498e-05	12
2969	0.01	1.5080566406249996e-05	12
2970	100000.0	2.9699707031250005e-05	23
2970	1.0	3.0183105468749994e-05	23
2970	0.0	2.9034423828124994e-05	23
2970	0.1	2.9102783203124988e-05	23
2970	0.01	2.8774414062499995e-05	23
2971	0.0	3.554687500000001e-06	2
2971	0.01	3.264770507812499e-06	2
2971	4.0	2.0329284667968744e-06	2
2971	1.0	2.279052734375e-06	2
2971	0.1	1.4585876464843753e-06	2
2971	100000.0	4.72015380859375e-06	2
2972	0.1	1.7406005859374993e-05	13
2972	0.01	1.7051391601562494e-05	13
2972	1.0	1.70452880859375e-05	13
2972	4.0	1.6870117187499995e-05	13
2972	100000.0	1.64208984375e-05	13
2972	0.0	1.7152099609374993e-05	13
2973	4.0	1.40081787109375e-05	11
2973	100000.0	1.72515869140625e-05	11
2973	0.1	1.4204711914062494e-05	11
2973	1.0	1.56298828125e-05	11
2973	0.01	1.4703979492187494e-05	11
2973	0.0	1.42822265625e-05	11
2974	1.0	3.9047851562499986e-05	31
2974	0.01	3.97265625e-05	31
2974	0.1	3.9140624999999984e-05	31
2974	100000.0	3.735107421875e-05	31
2974	0.0	3.9670410156249985e-05	31
2975	0.0	1.4390258789062494e-05	11
2975	100000.0	1.37493896484375e-05	11
2975	1.0	1.2684326171875e-05	11
2975	0.01	1.4072875976562493e-05	11
2975	0.1	1.41864013671875e-05	11
2976	1.0	5.02471923828125e-07	1
2976	100000.0	5.071640014648438e-07	1
2976	0.1	1.5270996093749996e-06	1
2976	0.01	2.1327209472656247e-06	1
2976	4.0	6.689071655273436e-07	1
2976	0.0	1.6033935546875e-06	1
2977	1.0	3.115600585937499e-05	24
2977	0.01	3.09814453125e-05	24
2977	100000.0	3.0013427734375e-05	24
2977	0.0	3.0244140624999987e-05	24
2977	0.1	3.073486328124999e-05	24
2978	100000.0	2.6873779296875e-05	21
2978	1.0	2.753662109375e-05	21
2978	0.0	2.642456054687499e-05	21
2978	0.1	2.7562255859375e-05	21
2978	0.01	2.6558837890625e-05	21
2979	100000.0	2.22259521484375e-06	1
2979	0.1	1.6645812988281255e-06	1
2979	0.01	4.404144287109373e-06	1
2979	0.0	1.9540405273437505e-06	1
2979	1.0	1.486663818359375e-06	1
2979	4.0	1.2838745117187497e-06	1
2980	100000.0	2.1198730468750004e-05	20
2980	0.01	2.583740234375e-05	20
2980	1.0	2.6048583984374993e-05	20
2980	0.0	2.5251464843749992e-05	20
2980	0.1	2.6282958984375e-05	20
2981	100000.0	2.1661376953125e-05	17
2981	0.0	2.1602783203124995e-05	17
2981	0.01	2.1823730468749993e-05	17
2981	0.1	2.1505126953124992e-05	17
2981	4.0	2.170410156249999e-05	17
2981	1.0	2.1571044921875e-05	17
2982	1.0	1.4598388671874993e-05	11
2982	0.0	1.4600219726562494e-05	11
2982	0.1	1.4501953124999994e-05	11
2982	100000.0	1.5177001953125e-05	11
2982	0.01	1.4472045898437494e-05	11
2983	4.0	1.8439941406249993e-05	14
2983	1.0	1.810302734374999e-05	14
2983	0.0	1.7922363281249994e-05	14
2983	0.1	1.743530273437499e-05	14
2983	100000.0	1.8072509765625005e-05	14
2983	0.01	1.85205078125e-05	14
2985	0.0	3.51513671875e-05	28
2985	0.01	3.518310546875e-05	28
2985	100000.0	3.0010986328125e-05	28
2985	1.0	3.04638671875e-05	28
2985	0.1	3.5083007812499985e-05	28
2985	4.0	3.1345214843750015e-05	28
2986	1.0	3.411743164062499e-05	26
2986	0.1	3.389892578124999e-05	26
2986	0.0	3.3388671874999985e-05	26
2986	0.01	3.325073242187499e-05	26
2986	100000.0	3.193115234375e-05	26
2987	4.0	2.0078125e-05	15
2987	0.01	1.996093749999999e-05	15
2987	0.0	1.9876708984375e-05	15
2987	100000.0	1.43707275390625e-05	15
2987	1.0	2.0269775390625e-05	15
2987	0.1	2.0159912109375e-05	15
2988	0.0	2.266357421875e-05	18
2988	100000.0	2.300537109375e-05	18
2988	0.01	2.2869873046874995e-05	18
2988	0.1	2.3175048828125e-05	18
2988	1.0	2.4747314453125e-05	18
2989	0.1	3.1170654296875e-05	24
2989	0.0	3.098876953124999e-05	24
2989	4.0	3.1508789062499995e-05	24
2989	0.01	3.115844726562499e-05	24
2989	100000.0	2.771240234375e-05	24
2989	1.0	3.0943603515624986e-05	24
2990	100000.0	1.1884765625000004e-05	7
2990	0.1	1.0966186523437496e-05	7
2990	1.0	9.900512695312494e-06	7
2990	0.0	9.525146484375e-06	7
2990	0.01	9.591064453124997e-06	7
2991	0.01	3.2116699218749987e-05	25
2991	0.0	3.1810302734374985e-05	25
2991	100000.0	3.1694335937500005e-05	25
2991	0.1	3.191528320312499e-05	25
2991	4.0	3.1343994140624986e-05	25
2991	1.0	3.1776123046874985e-05	25
2992	4.0	5.354690551757811e-07	0
2992	100000.0	8.213043212890627e-07	0
2992	0.0	2.0547866821289056e-07	0
2992	1.0	9.3719482421875e-07	0
2992	0.1	2.054023742675782e-07	0
2993	1.0	8.880615234374998e-07	0
2993	4.0	2.042236328125e-06	0
2993	100000.0	3.699493408203125e-07	0
2993	0.01	9.034729003906248e-07	0
2993	0.0	8.737945556640623e-07	0
2993	0.1	1.0028839111328126e-06	0
2994	1.0	8.343505859375e-06	7
2994	0.01	9.39453125e-06	7
2994	0.0	9.83154296875e-06	7
2994	0.1	7.963256835937495e-06	7
2994	100000.0	7.950439453125001e-06	7
2995	100000.0	2.44049072265625e-06	5
2995	1.0	5.1174926757812485e-06	5
2995	0.01	7.045288085937497e-06	5
2995	0.0	7.4853515624999966e-06	5
2995	4.0	5.082702636718748e-06	5
2995	0.1	7.011718749999997e-06	5
2996	0.1	2.3697509765625006e-05	19
2996	0.01	2.426391601562499e-05	19
2996	0.0	2.4415283203124992e-05	19
2996	100000.0	2.5289306640625e-05	19
2996	4.0	2.516357421875e-05	19
2996	1.0	2.4783935546875e-05	19
2997	0.1	2.4300537109374986e-05	19
2997	0.01	2.4521484374999994e-05	19
2997	1.0	2.4371337890625e-05	19
2997	100000.0	2.494018554687501e-05	19
2997	0.0	2.444335937499999e-05	19
2998	100000.0	9.841918945312504e-06	4
2998	0.1	5.524291992187499e-06	4
2998	1.0	5.436096191406249e-06	4
2998	4.0	5.966491699218749e-06	4
2998	0.0	5.4052734375e-06	4
2998	0.01	5.448608398437498e-06	4
2999	100000.0	6.618652343750001e-06	12
2999	0.1	1.1712646484374998e-05	12
2999	1.0	1.6162109374999995e-05	12
2999	4.0	8.640747070312497e-06	12
2999	0.0	1.5034790039062496e-05	12
2999	0.01	1.566162109375e-05	12
3000	100000.0	1.17462158203125e-05	12
3000	1.0	1.5468139648437493e-05	12
3000	0.1	1.5368041992187494e-05	12
3000	0.0	1.5435791015624994e-05	12
3000	0.01	1.5197143554687494e-05	12
3001	0.01	1.4889526367187504e-06	1
3001	1.0	1.398162841796875e-06	1
3001	4.0	1.1978912353515622e-06	1
3001	100000.0	4.032287597656248e-06	1
3001	0.0	1.7706298828125007e-06	1
3001	0.1	1.32904052734375e-06	1
3002	100000.0	1.7981567382812502e-05	16
3002	0.01	1.994384765625e-05	16
3002	4.0	2.0588378906249994e-05	16
3002	0.1	2.1065673828125e-05	16
3002	1.0	2.0838623046875e-05	16
3002	0.0	2.1003417968749995e-05	16
3003	4.0	1.4739990234374991e-05	20
3003	100000.0	1.1748657226562496e-05	20
3003	0.1	1.6740722656249995e-05	20
3003	0.01	2.5902099609374995e-05	20
3003	1.0	1.5234375e-05	20
3003	0.0	2.5980224609375e-05	20
3004	100000.0	3.046142578125e-05	24
3004	0.0	3.1121826171874994e-05	24
3004	1.0	3.346801757812499e-05	24
3004	0.1	3.1993408203124985e-05	24
3004	0.01	3.123779296875e-05	24
3005	4.0	1.3200073242187498e-05	8
3005	0.0	1.0626831054687498e-05	8
3005	1.0	1.0334472656249997e-05	8
3005	100000.0	9.373168945312502e-06	8
3005	0.01	1.0609130859374997e-05	8
3005	0.1	1.0649414062499996e-05	8
3006	0.1	8.28857421875e-06	6
3006	100000.0	9.013671875000004e-06	6
3006	0.01	8.244323730468747e-06	6
3006	0.0	7.808227539062501e-06	6
3006	1.0	8.524780273437498e-06	6
3007	1.0	3.778320312499999e-05	29
3007	0.0	3.663085937499999e-05	29
3007	0.1	3.659912109375e-05	29
3007	0.01	3.684814453125e-05	29
3007	100000.0	3.4527587890625e-05	29
3008	0.0	2.2952880859375e-05	18
3008	0.01	2.2210693359374993e-05	18
3008	4.0	1.8820800781249995e-05	18
3008	0.1	1.980712890625e-05	18
3008	1.0	1.9179687500000005e-05	18
3008	100000.0	1.9726562500000006e-05	18
3009	0.01	3.3526611328124994e-05	26
3009	0.0	3.3543701171875e-05	26
3009	100000.0	2.548583984375e-05	26
3009	1.0	3.2829589843749995e-05	26
3009	0.1	3.358154296874999e-05	26
3010	1.0	3.9204101562500014e-05	31
3010	100000.0	3.4400634765625014e-05	31
3010	0.0	3.899414062499999e-05	31
3010	0.1	3.779541015624998e-05	31
3010	0.01	3.90087890625e-05	31
3011	0.1	1.9144287109375e-05	15
3011	0.0	1.9749755859374995e-05	15
3011	0.01	1.91162109375e-05	15
3011	1.0	1.9254150390624994e-05	15
3011	100000.0	2.1527099609375e-05	15
3012	0.0	3.0323486328125e-05	24
3012	0.01	3.0909423828124985e-05	24
3012	0.1	3.0501708984375e-05	24
3012	1.0	3.06494140625e-05	24
3012	100000.0	2.3856201171875e-05	24
3013	0.01	3.0830078124999994e-05	24
3013	1.0	3.093505859374999e-05	24
3013	0.0	3.0637207031250004e-05	24
3013	100000.0	3.18994140625e-05	24
3013	0.1	3.072021484375e-05	24
3014	100000.0	2.10205078125e-05	19
3014	0.01	2.4365234375e-05	19
3014	0.1	2.617919921875e-05	19
3014	1.0	2.342773437499999e-05	19
3014	0.0	2.4735107421875e-05	19
3015	0.0	1.5417480468749993e-05	12
3015	1.0	1.561523437499999e-05	12
3015	100000.0	1.26702880859375e-05	12
3015	0.1	1.5591430664062494e-05	12
3015	0.01	1.5267333984375e-05	12
3016	0.01	2.4093017578124995e-05	19
3016	0.1	2.3485107421874994e-05	19
3016	0.0	2.42431640625e-05	19
3016	100000.0	1.521240234375e-05	19
3016	1.0	2.1031494140625e-05	19
3016	4.0	2.108154296875e-05	19
3017	100000.0	3.2358398437500005e-05	27
3017	0.1	3.427978515624999e-05	27
3017	0.0	3.4353027343749994e-05	27
3017	1.0	3.360595703125e-05	27
3017	0.01	3.4146728515625e-05	27
3018	0.01	8.85498046875e-06	6
3018	1.0	9.489135742187496e-06	6
3018	0.1	1.0780639648437497e-05	6
3018	100000.0	1.35247802734375e-05	6
3018	0.0	8.674926757812497e-06	6
3018	4.0	8.995971679687496e-06	6
3019	4.0	9.941406249999996e-06	10
3019	0.0	1.3267822265624996e-05	10
3019	100000.0	9.656372070312503e-06	10
3019	1.0	1.1595458984375e-05	10
3019	0.01	1.4384155273437498e-05	10
3019	0.1	1.6030883789062493e-05	10
3020	1.0	1.0679321289062497e-05	9
3020	100000.0	9.306640625000004e-06	9
3020	0.01	1.16510009765625e-05	9
3020	0.0	1.1848754882812503e-05	9
3020	0.1	1.0298461914062498e-05	9
3021	4.0	3.5328369140624987e-05	28
3021	0.01	3.4219970703125e-05	28
3021	0.1	3.3803710937499986e-05	28
3021	100000.0	2.9494628906250007e-05	28
3021	0.0	3.5185546874999986e-05	28
3021	1.0	3.374389648437499e-05	28
3022	0.0	6.2091064453124975e-06	4
3022	100000.0	6.272583007812502e-06	4
3022	1.0	6.302795410156248e-06	4
3022	0.1	6.4178466796875e-06	4
3022	0.01	6.2615966796875e-06	4
3022	4.0	4.817199707031249e-06	4
3023	1.0	3.488525390625e-05	27
3023	0.0	3.39697265625e-05	27
3023	100000.0	3.993164062500001e-05	27
3023	0.01	3.433959960937499e-05	27
3023	0.1	3.3839111328124995e-05	27
3024	0.1	1.9956054687499988e-05	15
3024	0.01	1.87548828125e-05	15
3024	1.0	2.1101074218749995e-05	15
3024	0.0	1.8994140625e-05	15
3024	100000.0	1.838623046875e-05	15
3025	0.1	1.1670532226562496e-05	11
3025	0.01	1.4532470703124994e-05	11
3025	100000.0	1.2568359375e-05	11
3025	0.0	1.408203125e-05	11
3025	1.0	1.2040405273437497e-05	11
3026	1.0	1.6838073730468755e-06	2
3026	0.0	3.268127441406248e-06	2
3026	0.1	3.6271667480468734e-06	2
3026	4.0	1.6035461425781246e-06	2
3026	100000.0	4.3292999267578117e-07	2
3026	0.01	3.2888793945312493e-06	2
3027	1.0	7.715454101562496e-06	7
3027	0.01	9.023437499999997e-06	7
3027	0.1	8.7298583984375e-06	7
3027	0.0	9.140014648437496e-06	7
3027	100000.0	6.109619140625002e-06	7
3028	100000.0	5.758056640625002e-06	5
3028	0.0	6.522216796874998e-06	5
3028	0.01	6.5521240234374975e-06	5
3028	0.1	6.804809570312498e-06	5
3028	1.0	6.921997070312497e-06	5
3028	4.0	6.1871337890624976e-06	5
3029	0.0	9.388427734375e-06	7
3029	0.1	9.290771484374996e-06	7
3029	0.01	8.994750976562497e-06	7
3029	1.0	8.7725830078125e-06	7
3029	100000.0	4.2599487304687514e-06	7
3030	1.0	5.492553710937498e-06	4
3030	100000.0	8.8714599609375e-06	4
3030	4.0	9.499511718749997e-06	4
3030	0.0	5.376586914062498e-06	4
3030	0.1	5.165100097656249e-06	4
3030	0.01	5.720214843749998e-06	4
3031	0.01	4.570922851562498e-06	3
3031	0.0	4.2816162109374986e-06	3
3031	0.1	3.7857055664062494e-06	3
3031	4.0	3.5577392578125e-06	3
3031	1.0	3.7344360351562477e-06	3
3031	100000.0	8.673706054687501e-06	3
3033	0.1	9.1986083984375e-06	7
3033	0.0	9.117431640624997e-06	7
3033	0.01	9.3798828125e-06	7
3033	1.0	7.410278320312497e-06	7
3033	100000.0	1.1916503906250003e-05	7
3033	4.0	7.242431640624997e-06	7
3034	0.1	6.162719726562498e-06	13
3034	0.01	4.7650146484374975e-06	13
3034	1.0	2.342224121093749e-06	13
3034	4.0	3.105773925781249e-06	13
3034	100000.0	1.6674804687499996e-06	13
3034	0.0	1.7342529296874993e-05	13
3035	0.1	2.530029296875e-05	20
3035	1.0	2.615722656249999e-05	20
3035	0.0	2.611816406249999e-05	20
3035	100000.0	2.580810546875e-05	20
3035	0.01	2.5911865234374995e-05	20
3036	0.1	1.5866088867187494e-05	11
3036	0.01	1.39385986328125e-05	11
3036	0.0	1.3970947265624996e-05	11
3036	100000.0	1.47235107421875e-05	11
3036	1.0	1.6185302734374995e-05	11
3037	1.0	1.1052246093749998e-05	9
3037	0.01	1.10687255859375e-05	9
3037	0.1	1.1109008789062497e-05	9
3037	0.0	1.1716918945312495e-05	9
3037	100000.0	8.426513671875e-06	9
3038	100000.0	2.5584716796875e-05	20
3038	1.0	2.5867919921875e-05	20
3038	0.0	2.5885009765624992e-05	20
3038	0.01	2.6146240234375e-05	20
3038	4.0	2.56884765625e-05	20
3038	0.1	2.6600341796875e-05	20
3039	100000.0	1.7694091796875006e-05	16
3039	1.0	1.86279296875e-05	16
3039	0.0	2.0301513671875e-05	16
3039	0.01	1.9459228515624993e-05	16
3039	0.1	1.955078124999999e-05	16
3040	0.1	6.2658691406249975e-06	5
3040	1.0	6.0311889648437475e-06	5
3040	4.0	6.104431152343746e-06	5
3040	0.01	6.588745117187498e-06	5
3040	100000.0	2.4670410156250007e-06	5
3040	0.0	6.359863281249998e-06	5
3041	100000.0	1.3536376953125005e-05	2
3041	0.01	2.6397705078125e-06	2
3041	4.0	1.382904052734375e-06	2
3041	1.0	1.5054321289062495e-06	2
3041	0.0	2.6629638671874993e-06	2
3041	0.1	2.7227783203125e-06	2
3042	0.0	1.284423828125e-05	10
3042	100000.0	1.3275756835937504e-05	10
3042	0.1	1.4451293945312494e-05	10
3042	1.0	1.3870239257812494e-05	10
3042	4.0	1.22137451171875e-05	10
3042	0.01	1.3046875e-05	10
3043	0.0	4.331359863281248e-06	3
3043	0.01	1.552276611328125e-06	3
3043	0.1	1.4068603515624994e-06	3
3043	100000.0	8.545684814453125e-07	3
3043	4.0	9.934997558593746e-07	3
3043	1.0	1.4492797851562497e-06	3
3044	0.0	3.006103515625e-05	24
3044	0.1	3.030273437499999e-05	24
3044	1.0	3.0380859374999995e-05	24
3044	100000.0	2.8701171875e-05	24
3044	0.01	3.0510253906249993e-05	24
3045	0.1	1.7049560546874995e-05	13
3045	100000.0	2.6328125000000008e-05	13
3045	0.0	1.6863403320312495e-05	13
3045	0.01	1.6441650390624994e-05	13
3045	4.0	2.594116210937499e-05	13
3045	1.0	1.6373291015624993e-05	13
3046	0.0	2.5196533203124994e-05	20
3046	1.0	2.589477539062499e-05	20
3046	100000.0	2.457275390625e-05	20
3046	4.0	2.5386962890625e-05	20
3046	0.1	2.6533203125e-05	20
3046	0.01	2.496337890625e-05	20
3047	0.0	1.9844970703124992e-05	15
3047	1.0	1.8636474609375e-05	15
3047	100000.0	1.946533203125e-05	15
3047	0.1	1.9703369140624993e-05	15
3047	0.01	1.9365234375e-05	15
3048	4.0	2.65283203125e-05	21
3048	100000.0	2.3227539062500007e-05	21
3048	0.01	2.6594238281249993e-05	21
3048	1.0	2.654785156249999e-05	21
3048	0.0	2.650268554687499e-05	21
3048	0.1	2.6495361328125e-05	21
3049	0.0	3.5152587890624994e-05	28
3049	1.0	3.5239257812499985e-05	28
3049	0.01	3.4544677734375e-05	28
3049	0.1	3.4066162109374985e-05	28
3049	100000.0	3.0849609375e-05	28
3050	1.0	2.9466552734375e-05	22
3050	100000.0	2.39453125e-05	22
3050	0.1	2.8172607421875e-05	22
3050	0.0	2.8377685546874994e-05	22
3050	0.01	2.8085937499999994e-05	22
3051	0.0	2.7099609375e-06	2
3051	0.1	2.742156982421875e-06	2
3051	100000.0	8.380126953125002e-07	2
3051	4.0	1.7877960205078117e-06	2
3051	0.01	2.6950073242187483e-06	2
3051	1.0	2.8585815429687493e-06	2
3052	4.0	3.247680664062498e-06	3
3052	0.01	4.882812499999998e-06	3
3052	0.1	4.6084594726562485e-06	3
3052	0.0	4.85198974609375e-06	3
3052	1.0	3.2760620117187488e-06	3
3052	100000.0	5.93994140625e-06	3
3053	0.0	2.0733642578124993e-05	16
3053	0.1	2.0650634765624995e-05	16
3053	0.01	2.1135253906249995e-05	16
3053	4.0	2.313842773437499e-05	16
3053	100000.0	2.2358398437500005e-05	16
3053	1.0	2.0958251953125005e-05	16
3054	0.1	4.435119628906249e-06	2
3054	100000.0	3.07586669921875e-06	2
3054	0.0	3.413085937499998e-06	2
3054	0.01	3.668518066406249e-06	2
3054	1.0	4.4265747070312495e-06	2
3054	4.0	4.42718505859375e-06	2
3055	0.1	2.1035156249999993e-05	16
3055	0.01	2.0321044921875e-05	16
3055	0.0	2.04345703125e-05	16
3055	100000.0	1.8747558593750006e-05	16
3055	1.0	2.1942138671875e-05	16
3056	0.1	3.6525878906249985e-05	30
3056	1.0	3.650634765625e-05	30
3056	0.01	3.772705078124999e-05	30
3056	0.0	3.7697753906249984e-05	30
3056	100000.0	3.420166015625e-05	30
3057	100000.0	2.5427246093750006e-06	5
3057	1.0	6.7095947265625e-06	5
3057	0.1	6.773071289062497e-06	5
3057	0.0	6.911315917968747e-06	5
3057	4.0	6.7758178710937485e-06	5
3057	0.01	6.864624023437498e-06	5
3058	1.0	1.8695068359374994e-05	15
3058	0.0	1.9954833984374994e-05	15
3058	0.01	1.947998046875e-05	15
3058	0.1	2.0357666015625e-05	15
3058	100000.0	1.8734130859375e-05	15
3059	1.0	2.7244873046874993e-05	22
3059	0.1	2.8957519531249988e-05	22
3059	0.01	2.8137207031249988e-05	22
3059	0.0	2.838623046875e-05	22
3059	100000.0	2.6009521484375e-05	22
3060	4.0	6.787719726562494e-06	4
3060	1.0	6.909790039062497e-06	4
3060	0.0	5.2667236328125e-06	4
3060	100000.0	9.8492431640625e-06	4
3060	0.01	5.1055908203124984e-06	4
3060	0.1	4.611511230468748e-06	4
3061	0.0	1.4362792968749997e-05	11
3061	0.01	1.4448852539062495e-05	11
3061	100000.0	7.603149414062503e-06	11
3061	1.0	1.5260009765624998e-05	11
3061	0.1	1.5042724609374994e-05	11
3062	0.1	5.004501342773435e-07	0
3062	1.0	8.753204345703125e-07	0
3062	100000.0	8.012390136718753e-07	0
3062	0.0	6.362915039062499e-07	0
3062	4.0	8.546447753906247e-07	0
3063	1.0	3.452514648437499e-05	28
3063	0.0	3.5948486328125e-05	28
3063	0.01	3.5369873046874994e-05	28
3063	0.1	3.551269531249999e-05	28
3063	100000.0	3.6684570312500015e-05	28
3064	0.1	1.979614257812499e-05	16
3064	0.01	1.9876708984375e-05	16
3064	1.0	1.4879150390624996e-05	16
3064	100000.0	1.6314697265625e-05	16
3064	4.0	2.0410156249999995e-05	16
3064	0.0	2.0234375e-05	16
3065	100000.0	3.3310546875000015e-05	25
3065	0.01	3.1807861328125e-05	25
3065	4.0	3.2542724609374986e-05	25
3065	0.0	3.2059326171875e-05	25
3065	0.1	3.191162109375e-05	25
3065	1.0	3.191650390624999e-05	25
3066	100000.0	2.5889892578125e-05	22
3066	1.0	2.688232421874999e-05	22
3066	0.0	2.7568359374999995e-05	22
3066	4.0	2.739013671874999e-05	22
3066	0.1	2.5804443359375e-05	22
3066	0.01	2.7235107421874994e-05	22
3067	100000.0	3.420654296875e-05	30
3067	0.1	3.5627441406249994e-05	30
3067	0.01	3.833984374999999e-05	30
3067	0.0	3.770019531249999e-05	30
3067	1.0	3.404052734375e-05	30
